Country,Variable,Year,PercentageValue,Air_pollution_MM3,Dwellings_without_basic_facilities_%,Educational_attainment_%_Men,Educational_attainment_%_Total,Educational_attainment_%_Wemen,Employees_working_very_long_hours_%_Men,Employees_working_very_long_hours_%_Total,Employees_working_very_long_hours_%_Wemen,Employment_rate_%_Men,Employment_rate_%_Total,Employment_rate_%_Wemen,safety_at_night_%_M,safety_at_night_%_T,safety_at_night_%_F,Homicide_rate_M,Homicide_rate_T,Homicide_rate_F,Household_net_income,Household_net_wealth,Housing _xpenditure_%,Labour_market_insecurity_High%,Labour_market_insecurity_Low%,Labour_market_insecurity_M%,Labour_market_insecurity_T%,Labour_market_insecurity_F%,Life_expectancy_M,Life_expectancy_T,Life_expectancy_F,Life_satisfaction_high,Life_satisfaction_low,Life_satisfaction_M,Life_satisfaction_T,Life_satisfaction_F,Long_unemployment_rate_%_M,Long_unemployment_rate_%_T,Long_unemployment_rate_%_F,Personal earnings,Quality of support network_High_%,Quality of support network_Low_%,Quality of support network_M_%,Quality of support network_T_%,Quality of support network_F_%,Rooms_per_person,Self_reported_health_High_%,Self_reported_health_Low_%,Self_reported_health_M_%,Self_reported_health_T_%,Self_reported_health_F_%,Stakeholder_engagement_for_developing _egulations,Student skills_high,Student skills_low,Student skills_M,Student skills_T,Student skills_F,Time_devoted_to _eisure_and_personal_care_M,Time_devoted_to _eisure_and_personal_care_T,Time_devoted_to _eisure_and_personal_care_F,Voter turnout,Water_quality_M,Water_quality_T,Water_quality_F,Years_in_education_M,Years_in_education_T,Years_in_education_F
Estonia,PUBBIOTR,2011,13.3,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,PUBBIOTR,2012,7,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,PUBBIOTR,2013,5,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,PUBBIOTR,2014,5,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,PUBBIOTR,2015,3.9,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,PUBBIOTR,2016,3.7,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,PUBBIOTR,2017,3.3,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,PUBBIOTR,2018,2.88,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Estonia,PUBBIOTR,2019,2.14,8,7,85,89,92,3.72,2.42,1.17,77,74,71,80.7,69,59.2,4.9,3.1,1.5,19697,159373,17,2.43,8.03,4.1,3.8,3.6,73.3,77.8,82.2,6.3,5.4,5.8,maybe,5.7,2.22,1.92,1.61,24336,92,89,91,92,92,1.6,79,33,56,53,51,2.7,562,494,521,524,528,15.33,14.9,14.43,64,85,satisfying,83,17.1,17.7,18.3
Israel,PUBBIOTR,2010,39.1,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBBIOTR,2011,39.3,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBBIOTR,2012,39,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBBIOTR,2013,38.6,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBBIOTR,2014,38.2,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBBIOTR,2015,37.6,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBBIOTR,2016,37,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBBIOTR,2017,37.1,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBBIOTR,2018,36.8,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Israel,PUBBIOTR,2019,36.6,21,"",87,87,88,23.29,15.45,7.08,72,69,66,78,69.8,62.1,3,1.8,0.7,"","","","","","",4.2,"",80.7,82.5,84.2,7.4,"",7.2,maybe,7.1,0.49,0.49,0.48,35067,90,"",88,88,88,1.2,96,"",85,84,82,2.5,514,421,470,472,473,"","","",72,68,maybe,66,15.2,15.6,16.1
Slovenia,PUBBIOTR,2010,35,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,PUBBIOTR,2011,35.6,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,PUBBIOTR,2012,34.8,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,PUBBIOTR,2013,33,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,PUBBIOTR,2014,32.3,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,PUBBIOTR,2015,30.5,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,PUBBIOTR,2016,28.6,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,PUBBIOTR,2017,24,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,PUBBIOTR,2018,23.7,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Slovenia,PUBBIOTR,2019,23.8,16,0.4,89,88,87,6.2,4.39,2.41,73,69,66,93.1,86.1,79.3,0.5,0.6,0.7,20820,203044,18,3.84,10.55,5,5.8,6.5,78.2,81.3,84.3,"","",6,maybe,5.9,3.1,3.17,3.26,34933,"","",91,92,92,1.5,76,53,68,64,61,2.5,552,472,502,509,517,15.27,14.75,14.17,53,90,satisfying,89,17.7,18.3,19.1
Austria,PUBADVTR,2010,92.6,16,0.9,88,85,82,10.01,6.66,3.1,76,72,68,84.1,80.6,77.4,0.4,0.5,0.5,33541,308325,21,2.67,7.31,4.2,3.5,2.7,79.3,81.7,84.1,7.6,"",7.1,maybe,7.1,1.99,1.84,1.66,50349,92,"",92,92,92,1.6,80,62,72,70,69,1.3,541,447,496,492,488,14.72,14.55,14.32,80,93,satisfying,91,16.7,17,17.3
Austria,PUBADVTR,2012,93.5,16,0.9,88,85,82,10.01,6.66,3.1,76,72,68,84.1,80.6,77.4,0.4,0.5,0.5,33541,308325,21,2.67,7.31,4.2,3.5,2.7,79.3,81.7,84.1,7.6,"",7.1,maybe,7.1,1.99,1.84,1.66,50349,92,"",92,92,92,1.6,80,62,72,70,69,1.3,541,447,496,492,488,14.72,14.55,14.32,80,93,satisfying,91,16.7,17,17.3
Austria,PUBADVTR,2014,93.8,16,0.9,88,85,82,10.01,6.66,3.1,76,72,68,84.1,80.6,77.4,0.4,0.5,0.5,33541,308325,21,2.67,7.31,4.2,3.5,2.7,79.3,81.7,84.1,7.6,"",7.1,maybe,7.1,1.99,1.84,1.66,50349,92,"",92,92,92,1.6,80,62,72,70,69,1.3,541,447,496,492,488,14.72,14.55,14.32,80,93,satisfying,91,16.7,17,17.3
Austria,PUBADVTR,2016,94,16,0.9,88,85,82,10.01,6.66,3.1,76,72,68,84.1,80.6,77.4,0.4,0.5,0.5,33541,308325,21,2.67,7.31,4.2,3.5,2.7,79.3,81.7,84.1,7.6,"",7.1,maybe,7.1,1.99,1.84,1.66,50349,92,"",92,92,92,1.6,80,62,72,70,69,1.3,541,447,496,492,488,14.72,14.55,14.32,80,93,satisfying,91,16.7,17,17.3
Austria,PUBADVTR,2018,94.64,16,0.9,88,85,82,10.01,6.66,3.1,76,72,68,84.1,80.6,77.4,0.4,0.5,0.5,33541,308325,21,2.67,7.31,4.2,3.5,2.7,79.3,81.7,84.1,7.6,"",7.1,maybe,7.1,1.99,1.84,1.66,50349,92,"",92,92,92,1.6,80,62,72,70,69,1.3,541,447,496,492,488,14.72,14.55,14.32,80,93,satisfying,91,16.7,17,17.3
Austria,PUBADVTR,2019,94.64,16,0.9,88,85,82,10.01,6.66,3.1,76,72,68,84.1,80.6,77.4,0.4,0.5,0.5,33541,308325,21,2.67,7.31,4.2,3.5,2.7,79.3,81.7,84.1,7.6,"",7.1,maybe,7.1,1.99,1.84,1.66,50349,92,"",92,92,92,1.6,80,62,72,70,69,1.3,541,447,496,492,488,14.72,14.55,14.32,80,93,satisfying,91,16.7,17,17.3
Belgium,PUBADVTR,2010,66.4,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBADVTR,2011,68.9,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBADVTR,2012,68.8166,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBADVTR,2013,70.517,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBADVTR,2014,73.6735,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBADVTR,2015,74.2234,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBADVTR,2016,75.5403,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBADVTR,2017,75.5012,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBADVTR,2018,76.5879,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Belgium,PUBADVTR,2019,76.4486,15,1.9,76,77,78,6.81,4.75,2.55,68,63,59,81.6,70.1,59.1,1.2,1,0.9,30364,386006,21,2.19,6.97,4.7,3.7,2.7,79,81.5,84,7.3,"",6.9,maybe,6.9,3.71,3.54,3.35,49675,95,"",92,91,90,2.2,87,59,77,74,71,2,559,452,504,503,501,15.78,15.7,15.51,89,86,satisfying,81,18.6,19.3,20
Canada,PUBADVTR,2013,27.2,7,0.2,90,91,93,5.91,3.69,1.42,76,73,71,92.2,82.2,73.1,1.8,1.3,0.7,30854,423849,22,4.17,12.97,6.7,6,5.4,79.8,81.9,83.9,7.6,"",7.3,maybe,7.4,0.88,0.77,0.64,47622,94,"",92,93,94,2.6,94,80,89,88,88,2.9,558,488,521,523,526,14.64,14.56,14.46,68,92,satisfying,90,16.9,17.3,17.8
Canada,PUBADVTR,2014,27.5,7,0.2,90,91,93,5.91,3.69,1.42,76,73,71,92.2,82.2,73.1,1.8,1.3,0.7,30854,423849,22,4.17,12.97,6.7,6,5.4,79.8,81.9,83.9,7.6,"",7.3,maybe,7.4,0.88,0.77,0.64,47622,94,"",92,93,94,2.6,94,80,89,88,88,2.9,558,488,521,523,526,14.64,14.56,14.46,68,92,satisfying,90,16.9,17.3,17.8
Canada,PUBADVTR,2015,27.5,7,0.2,90,91,93,5.91,3.69,1.42,76,73,71,92.2,82.2,73.1,1.8,1.3,0.7,30854,423849,22,4.17,12.97,6.7,6,5.4,79.8,81.9,83.9,7.6,"",7.3,maybe,7.4,0.88,0.77,0.64,47622,94,"",92,93,94,2.6,94,80,89,88,88,2.9,558,488,521,523,526,14.64,14.56,14.46,68,92,satisfying,90,16.9,17.3,17.8
Canada,PUBADVTR,2016,27.7,7,0.2,90,91,93,5.91,3.69,1.42,76,73,71,92.2,82.2,73.1,1.8,1.3,0.7,30854,423849,22,4.17,12.97,6.7,6,5.4,79.8,81.9,83.9,7.6,"",7.3,maybe,7.4,0.88,0.77,0.64,47622,94,"",92,93,94,2.6,94,80,89,88,88,2.9,558,488,521,523,526,14.64,14.56,14.46,68,92,satisfying,90,16.9,17.3,17.8
Canada,PUBADVTR,2017,27.8,7,0.2,90,91,93,5.91,3.69,1.42,76,73,71,92.2,82.2,73.1,1.8,1.3,0.7,30854,423849,22,4.17,12.97,6.7,6,5.4,79.8,81.9,83.9,7.6,"",7.3,maybe,7.4,0.88,0.77,0.64,47622,94,"",92,93,94,2.6,94,80,89,88,88,2.9,558,488,521,523,526,14.64,14.56,14.46,68,92,satisfying,90,16.9,17.3,17.8
Czech Republic,PUBADVTR,2010,68.2,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,PUBADVTR,2011,70.1,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,PUBADVTR,2012,69.4,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,PUBADVTR,2013,71.6,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,PUBADVTR,2014,71,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,PUBADVTR,2015,72,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,PUBADVTR,2016,72.6,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,PUBADVTR,2017,73.9,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,PUBADVTR,2018,74.5,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Czech Republic,PUBADVTR,2019,74.9,20,0.7,95,94,92,8.63,5.65,2.21,81,74,66,82.7,72.3,62.6,0.5,0.5,0.5,21453,"",24,1.5,25.14,2.8,3.1,3.5,76.1,79.1,82.1,"","",6.7,maybe,6.7,0.85,1.04,1.28,25372,95,"",90,91,91,1.4,79,44,62,60,59,1.6,548,440,489,491,493,"","","",61,87,satisfying,86,17.3,17.9,18.5
Denmark,PUBADVTR,2010,85.6,9,0.5,79,81,83,3.72,2.34,0.89,77,74,71,92.3,83.5,74.9,0.8,0.6,0.4,29606,118637,23,3.65,6.78,4.3,4.2,4.1,79,80.9,82.8,7.9,"",7.5,maybe,7.6,1.34,1.31,1.29,51466,96,"",96,95,95,1.9,84,66,72,71,70,2,543,471,503,504,505,15.81,15.87,15.94,86,96,satisfying,94,19.1,19.5,19.9
Denmark,PUBADVTR,2011,86.5,9,0.5,79,81,83,3.72,2.34,0.89,77,74,71,92.3,83.5,74.9,0.8,0.6,0.4,29606,118637,23,3.65,6.78,4.3,4.2,4.1,79,80.9,82.8,7.9,"",7.5,maybe,7.6,1.34,1.31,1.29,51466,96,"",96,95,95,1.9,84,66,72,71,70,2,543,471,503,504,505,15.81,15.87,15.94,86,96,satisfying,94,19.1,19.5,19.9
